Sample ID	Tissue	Treatment	Timepoint	Species	B11	Na23	Mg26	Al27	P31	S34	K39	Ca44	Fe54	Mn55	Co59	Ni60	Cu63	Zn66	As75	Se78	Rb85	Sr88	Mo98	Cd111		NDVI800	NDVI850	reNDVI	PRI1	PRI2	PRI3	WBI	NDWI1	NDWI2	SR1	SR2	SR3	SR4	SR5	DWSI	SIPI	ARI1	ARI2	CRI1	CRI2	WCRI	CCI	CCI2	NIRv	R2131	R710	VIS_mean	NIR_mean	SWIR1_mean	SWIR2_mean	Chl	Car
E1.0_S55_4D_FeEX_R	Root	FeEX	4 d	Sorghum bicolor	8.994968171	100.2091931	820.1175699	11.22528835	7732.005488	27039.32652	74312.52987	1448.451458	1006.4493	810.4841819	0.035203055	0.334706527	69.4999379	130.5726909	0.03422227	0.026158001	0.216680751	1.182658847	42.91859568	0.007624131																																	
E1.0_S23_4D_FeLim_R	Root	FeLim	4 d	Sorghum bicolor	6.154027556	93.18788777	770.1299422	7.03092659	7730.385317	24076.63378	78924.98463	920.5664412	203.6291176	613.8420757	0.029416379	6.520557881	110.7202481	78.61782357	0.008280079	0.009183056	0.205203257	0.961763025	45.68173036	0.011178128																																	
E1.0_S54_4D_FeLim_R	Root	FeLim	4 d	Sorghum bicolor	10.67452143	85.32324866	676.0922814	11.54847384	7861.874192	25051.13809	81489.66858	1055.560323	840.9782233	864.8807075	0.043847766	0.381958508	131.095843	117.4596196	0.034338243	0.024260058	0.236160605	1.027952157	36.0396646	0.010199846																																	
E1.0_S27_4D_FeLim_R	Root	FeLim	4 d	Sorghum bicolor	10.06974711	92.02488891	674.0750908	6.92764138	6076.950908	27011.67969	73340.15549	876.3171089	1442.475996	1363.491964	0.048470869	0.47250784	135.777595	90.55932105	0.055717749	0.02558615	0.191540974	0.951056996	53.9482553	0.011478668																																	
E1.0_S57_4D_ZnEx_R	Root	ZnEx	4 d	Sorghum bicolor	7.85009154	100.8315074	624.1836956	6.266457489	8033.069082	38533.53246	77857.84087	931.4176466	106.2650317	423.3741672	0.033437831	0.344508502	165.9334645	1647.170154	0.007081655	0.020331856	0.189321836	1.101656652	44.9642669	0.010672222																																	
E1.0_S69_4D_ZnEx_R	Root	ZnEx	4 d	Sorghum bicolor	10.05360309	56.43040922	879.6024473	10.54163384	8119.081791	40050.39659	81274.89191	3113.822976	78.83606636	527.3454624	0.039010962	0.311257443	193.5056698	1888.248869	0.009945869	0.028727618	0.26402333	1.815040253	47.09075748	0.009825522																																	
E1.0_S11_4D_ZnEx_R	Root	ZnEx	4 d	Sorghum bicolor	8.55024488	101.1728847	700.932018	10.88299473	7609.607193	32867.22355	73760.21016	994.9167786	162.1088001	400.5965224	0.030619367	0.374191934	141.4742034	1471.601163	0.007970491	0.05523739	0.211794057	1.100654563	49.7946334	0.010318576																																	
E1.0_S76_4D_ZnLim_R	Root	ZnLim	4 d	Sorghum bicolor	15.34946906	82.33061392	763.3805962	8.233841573	7764.180063	27112.57676	75568.38343	820.3731033	43.21864196	671.2540919	0.046583689	0.433961046	109.9261715	38.40467252	0.003500053	0.004820525	0.19295072	0.864893265	41.29095868	0.01217495																																	
E1.0_S38_4D_ZnLim_R	Root	ZnLim	4 d	Sorghum bicolor	18.91854883	71.86039829	695.2846686	9.035306752	7625.8982	30765.77487	81709.85059	914.4976005	56.80241444	539.2351233	0.062721105	0.790257501	106.1501085	58.29278184	0.006165612	0.083618843	0.246825618	0.927176428	51.43424121	0.014199375																																	
E1.0_S17_4D_ZnLim_R	Root	ZnLim	4 d	Sorghum bicolor	14.42561447	58.7718736	645.0654672	8.039877505	7904.710514	30493.92607	82988.83083	1040.433184	61.4307597	872.2022771	0.071230599	0.644202915	117.7560227	60.21641956	0.006275748	0.008955478	0.18810001	0.938210299	42.49036726	0.012450427																																	
E1.0_S25_7D_Ctrl_R	Root	Control	7 d	Sorghum bicolor	8.504810941	83.02026588	1076.841392	14.81717756	8517.30115	34528.17829	93038.95272	5201.347735	96.30906674	1588.575538	0.047752028	0.598688509	87.17093254	671.9310493	0.011397845	0.028428757	0.349729127	2.598031238	44.2548899	0.010959082																																	
E1.0_S29_7D_Ctrl_R	Root	Control	7 d	Sorghum bicolor	5.666771589	46.47664718	749.7385247	8.634266924	8416.996417	33314.3277	87479.52777	1062.183922	307.4180898	1490.656025	0.047976148	0.443917294	142.3417705	138.2792498	0.015365439	0.004958056	0.225143314	1.164801994	47.75450625	0.01380819																																	
E1.0_S10_7D_Ctrl_R	Root	Control	7 d	Sorghum bicolor	3.130934056	84.24217677	768.1894696	7.066312322	8111.857137	27206.24153	88848.579	1245.200372	67.14766218	1780.570401	0.039262096	0.293579911	89.74137433	136.9587946	0.006140307	0.016503045	0.239093322	1.290395779	36.90971877	0.009993694																																	
E1.0_S4_7D_FeEX_R	Root	FeEX	7 d	Sorghum bicolor	4.664002177	113.6405395	813.2562915	16.31544946	10114.79645	37247.54601	94101.27503	1355.021566	371.2336494	1539.732475	0.040927535	0.684650386	77.34090947	97.34780803	0.006252307	0.027424318	0.286960603	1.492782582	58.77476486	0.012978189																																	
E1.0_S16_7D_FeEX_R	Root	FeEX	7 d	Sorghum bicolor	5.167572495	112.6480715	732.9673888	18.88055968	7649.886872	23678.07163	74704.02649	1020.684006	489.4708279	567.4968912	0.017268672	0.503242127	22.0510679	33.62269423	0.008267943	0.02215958	0.255191333	1.203472259	40.78456635	0.006659035																																	
E1.0_S73_7D_FeEX_R	Root	FeEX	7 d	Sorghum bicolor	4.960343786	280.0364686	732.7001359	9.881777887	8870.877888	29637.44771	87323.89049	1203.999074	299.6598807	1184.269634	0.038466546	0.258969258	78.85923124	92.08804696	0.011169455	0.007774102	0.222065954	1.282278195	42.39319879	0.009773063																																	
E1.0_S15_7D_FeLim_R	Root	FeLim	7 d	Sorghum bicolor	4.585199095	37.41016784	701.8708024	5.434347051	7663.35329	27238.28179	80306.9274	1188.918598	52.29445761	1686.371405	0.075575382	0.364950428	121.4160228	157.7055958	0.005955662	0.021709218	0.230910499	1.081719664	30.19110255	0.008427619																																	
E1.0_S34_7D_FeLim_R	Root	FeLim	7 d	Sorghum bicolor	6.107268355	46.46221211	702.237328	7.767791077	8413.690303	26964.32181	81228.26658	1058.261772	67.40626162	1565.661621	0.061121348	0.437010319	110.0485518	187.9209221	0.00677888	0.017793629	0.217695364	1.056615329	32.85385459	0.012289307																																	
E1.0_S59_7D_FeLim_R	Root	FeLim	7 d	Sorghum bicolor	4.016092788	29.30844367	777.2699107	8.66556679	8685.499075	30984.70376	83683.96752	1148.23	59.76797545	2207.016808	0.082657914	0.64643124	118.4785374	163.2243415	0.006337704	0.015126234	0.216608537	1.075790765	32.58156582	0.01107557																																	
E1.0_S19_7D_ZnEx_R	Root	ZnEx	7 d	Sorghum bicolor	5.045278638	74.18028252	771.3614676	6.383218908	8502.127709	31082.69952	80912.66663	1352.129657	137.4330551	266.3578753	0.017864736	0.178986673	107.8074901	3457.516534	0.006615888	0.014587155	0.241090957	1.266065705	40.67405687	0.008644331																																	
E1.0_S67_7D_ZnEx_R	Root	ZnEx	7 d	Sorghum bicolor	14.58829846	90.90032111	784.1460171	9.182263305	8043.611384	29957.55768	76128.34185	1251.649179	112.1987148	266.5713472	0.018914606	0.24189526	137.1415064	2358.41678	0.008185352	0.021128258	0.225513765	1.308979291	49.63134393	0.010504001																																	
E1.0_S58_7D_ZnEx_R	Root	ZnEx	7 d	Sorghum bicolor	8.823992711	47.39001027	599.3456633	4.703682351	7893.067518	33589.93776	72022.07666	918.9977324	111.8432904	270.1973385	0.015621197	0.167369581	111.4672413	1866.748293	0.00512112	-0.015754146	0.18837874	0.922586706	37.7253728	0.00863964																																	
E1.0_S46_7D_ZnEx_R	Root	ZnEx	7 d	Sorghum bicolor	17.01790485	59.19484195	634.016191	9.231018994	8424.158718	41106.72723	73935.03994	1189.60014	124.4764046	411.8786979	0.044511653	1.73050382	233.4658282	1759.030438	0.007309846	0.00501467	0.218566361	1.08467335	45.82318693	0.010775133																																	
E1.0_S50_7D_ZnEx_R	Root	ZnEx	7 d	Sorghum bicolor	7.047789527	59.39072467	568.195019	9.516210957	8434.10489	36324.78791	75674.82825	982.2699821	123.3266237	384.0468878	0.03792657	0.291802064	165.8045124	2306.356923	0.005645191	0.016489146	0.197937258	0.954300272	39.38474101	0.009140587																																	
E1.0_S40_7D_ZnLim_R	Root	ZnLim	7 d	Sorghum bicolor	5.155549775	59.13028008	803.9019501	11.61882595	7822.955497	26337.74901	86805.5732	1098.899823	86.47505052	1841.988616	0.044280239	0.339441652	56.44247764	30.04296232	0.006591119	0.011443585	0.242208679	1.10814186	34.63982615	0.011229145																																	
E1.0_S18_7D_ZnLim_R	Root	ZnLim	7 d	Sorghum bicolor	7.56472646	44.33235229	792.7804433	6.806671909	8354.700278	28228.39155	88626.348	1011.886499	377.1773962	1775.212759	0.054372927	0.430370665	87.07709183	33.94594221	0.016776389	0.011131435	0.236296511	1.061851273	34.87575154	0.010259851																																	
E1.0_S33_7D_ZnLim_R	Root	ZnLim	7 d	Sorghum bicolor	3.808647124	55.46205616	635.2188588	7.268314301	7088.840439	28751.3596	76290.95936	1053.596873	76.52514424	1803.392782	0.054316485	0.310238348	93.99928431	62.54014759	0.004735568	0.025135444	0.205249964	1.026990875	41.32649031	0.012397371																																	
E1.0_S71_14D_Ctrl_R	Root	Control	14 d	Sorghum bicolor	11.6939445	84.59335378	729.648424	9.925053308	8355.826422	35021.43472	85837.50857	1544.749715	74.50696163	2259.002561	0.047246521	0.455182683	135.5860717	201.7273508	0.007792273	0.016990141	0.240500217	1.40005946	45.71708181	0.010001919																																	
E1.0_S41_14D_Ctrl_R	Root	Control	14 d	Sorghum bicolor	8.379829353	42.65286349	690.1636026	4.123093869	7712.80768	34605.89143	85061.8546	884.1679591	60.70395141	1916.422158	0.031551125	0.40438671	90.17339519	72.67535277	0.003983539	0.011917697	0.217120267	0.976061761	45.08635965	0.008385029																																	
E1.0_S62_14D_Ctrl_R	Root	Control	14 d	Sorghum bicolor	3.204825518	32.48631765	643.6991206	4.668847629	7526.127355	34779.13725	86227.55019	909.3953134	112.3783831	1408.83353	0.02587319	0.302400569	80.62805813	71.79912715	0.007508655	0.010003761	0.200800282	0.904111151	61.54165785	0.010767749																																	
E1.0_S56_14D_FeEX_R	Root	FeEX	14 d	Sorghum bicolor	7.12786551	172.4010883	678.5839614	12.42309266	7054.250975	18861.196	68186.46573	1111.6971	350.4794212	434.5770397	0.013317071	0.322840502	9.795815085	68.57097812	0.006647088	0.010688618	0.266867166	1.29461523	26.9934545	0.005379485																																	
E1.0_S75_14D_FeEX_R	Root	FeEX	14 d	Sorghum bicolor	3.598238644	227.4758996	717.4057166	16.41594929	9669.914326	30583.95501	78874.55362	1816.131129	303.1775774	1350.956388	0.047223001	0.383230703	48.61347219	173.4414905	0.009647181	0.036450051	0.323766967	1.518187715	58.92556947	0.009646001																																	
E1.0_S60_14D_FeEX_R	Root	FeEX	14 d	Sorghum bicolor	2.817176046	506.7011485	602.305142	10.96716093	8584.116427	29520.2475	72394.82447	965.6121239	301.5379331	1878.976319	0.055363364	0.247924884	48.11417994	72.18094321	0.006442119	0.013814925	0.262225268	1.044519844	52.16004173	0.009451947																																	
E1.0_S66_14D_FeLim_R	Root	FeLim	14 d	Sorghum bicolor	5.222990926	65.96151042	796.4230475	6.834280233	8727.106901	36406.3797	86411.28606	1326.414945	61.31622432	3213.207067	0.124785079	0.534943308	123.1477764	168.2606202	0.00861239	0.023941542	0.23385111	1.203662508	41.39785498	0.007848926																																	
E1.0_S53_14D_FeLim_R	Root	FeLim	14 d	Sorghum bicolor	5.250010036	59.30207573	1084.177721	14.35446087	7966.932759	43841.03637	82575.61627	5258.836888	59.57194244	3255.843424	0.159013207	0.612857222	150.1598626	734.5442228	0.010594997	0.01544382	0.29822505	2.765190967	54.86354132	0.010905128																																	
E1.0_S26_14D_FeLim_R	Root	FeLim	14 d	Sorghum bicolor	3.875865922	57.17451985	660.4862362	8.535722509	6755.402811	21692.35396	62304.39302	1790.957654	48.32004381	1648.520331	0.064766809	0.293432628	77.2979599	202.0714723	0.00792311	0.018125235	0.206637853	1.245235828	16.23718933	0.005274268																																	
E1.0_S47_14D_ZnEx_R	Root	ZnEx	14 d	Sorghum bicolor	2.756320774	77.04787115	597.9002268	6.434066646	7691.34704	23352.24563	53276.03141	810.1342465	305.059283	106.3515151	0.010597144	0.158760453	129.3370441	1290.378373	0.006946257	0.012136514	0.181506474	1.065054074	21.44543448	0.004145887																																	
E1.0_S52_14D_ZnEx_R	Root	ZnEx	14 d	Sorghum bicolor	4.124207409	57.66259481	694.4359542	12.82894813	8330.409627	30448.89215	67257.70892	999.9480636	198.1767227	205.6034155	0.022023011	0.200022417	169.7961029	3093.247342	0.005571455	0.011164782	0.186813087	1.047726433	34.13953298	0.00987983																																	
E1.0_S63_14D_ZnEx_R	Root	ZnEx	14 d	Sorghum bicolor	2.465695121	44.55821238	668.5787759	4.066168085	8364.199789	32456.19882	72764.85695	876.9222401	186.2007927	101.9162331	0.011911571	0.173285018	165.5993378	3937.744991	0.006534755	0.008082626	0.184939382	0.927216216	47.92618358	0.008087491																																	
E1.0_S61_14D_ZnLim_R	Root	ZnLim	14 d	Sorghum bicolor	2.787657045	38.77049091	677.2253611	4.833392014	6483.401759	31053.76593	89660.90826	994.3535052	74.50963386	2542.927609	0.079857978	0.233217134	69.68310021	17.27160031	0.005856093	0.016312592	0.231964361	1.074600037	36.62433099	0.010816716																																	
E1.0_S39_14D_ZnLim_R	Root	ZnLim	14 d	Sorghum bicolor	3.569877543	49.35471753	754.9869341	4.269192432	5856.639736	29454.17091	86041.84497	981.7590535	64.88404782	2144.628429	0.051040598	0.156234783	47.42373578	10.37478398	0.004612017	0.008902173	0.248174424	1.148528631	31.68812766	0.009614979																																	
E1.0_S21_14D_ZnLim_R	Root	ZnLim	14 d	Sorghum bicolor	2.094884231	48.84147242	604.0824145	4.973768185	6124.33734	22354.78036	74532.25507	863.3748659	113.4907184	1748.21236	0.051930907	0.176082763	48.90438486	23.64874788	0.006259368	0.021707414	0.204370152	1.114631732	32.24858453	0.009276637																																	
E1.0_S20_21D_Ctrl_R	Root	Control	21 d	Sorghum bicolor	4.158306345	59.68183365	715.6782474	6.558843839	7637.959649	27000.37159	68348.39919	1070.792848	130.9838603	3139.87153	0.051633146	0.318923938	101.202699	125.1416292	0.00715616	0.019248465	0.221580698	1.192317215	24.65770202	0.006627247																																	
E1.0_S2_21D_Ctrl_R	Root	Control	21 d	Sorghum bicolor	7.365730143	94.95963821	1041.727976	17.7432887	8864.243141	34964.72161	79853.70425	4562.16439	191.8998654	2435.862493	0.058125989	0.555491862	91.42363811	614.1323585	0.015380384	0.016858617	0.326331233	2.661165563	35.56440542	0.007990284																																	
E1.0_S22_21D_Ctrl_R	Root	Control	21 d	Sorghum bicolor	5.803204479	57.76859726	722.2906511	8.898512338	6739.265358	35615.58923	70868.88234	1225.643804	115.2455631	1968.773508	0.031292658	0.270658676	58.9707659	90.92349943	0.007409356	0.012708665	0.230262687	1.16111163	39.45249407	0.008368757																																	
E1.0_S35_21D_FeEX_R	Root	FeEX	21 d	Sorghum bicolor	3.267116502	651.1004452	656.9672724	18.54223087	10385.04735	25698.05304	61231.23883	947.000261	404.573037	1653.393301	0.046476389	0.095515031	26.07163431	60.52450934	0.00800049	0.014973098	0.180644725	1.237229676	43.23355253	0.007969758																																	
E1.0_S6_21D_FeEX_R	Root	FeEX	21 d	Sorghum bicolor	6.769758191	158.2853303	629.9827275	12.94057472	7061.015284	23952.34499	60458.41063	960.5993909	363.3760901	1093.861331	0.016751758	0.134939085	6.823262847	56.76614369	0.006335748	0.012665421	0.176216622	1.131115056	28.27425117	0.006810025																																	
E1.0_S28_21D_FeEX_R	Root	FeEX	21 d	Sorghum bicolor	8.642046309	142.6947484	895.9776099	20.81424176	8186.572495	22176.855	64950.78534	3583.100746	390.7883013	365.8314604	0.021948461	0.159778625	6.130802009	448.3388604	0.00852076	0.014305611	0.265968899	2.255987493	24.88418839	0.004783474																																	
E1.0_S12_21D_FeLim_R	Root	FeLim	21 d	Sorghum bicolor	4.939389291	82.95639444	859.5907937	8.535428551	7162.861078	39905.73763	73792.1199	1287.706199	85.36816946	4343.96989	0.155143184	0.833040856	124.4043632	117.9461454	0.009982717	0.017832761	0.248469098	1.450737995	27.77063972	0.018919208																																	
E1.0_S43_21D_FeLim_R	Root	FeLim	21 d	Sorghum bicolor	4.618302616	36.3602274	825.3220651	5.837331516	7826.377042	19261.98919	71568.40891	910.8466979	15.77652282	2272.385171	0.067965401	0.31164187	41.38140433	75.06694951	0.004618372	0.015691933	0.217697403	1.061215176	10.97033223	0.004557994																																	
E1.0_S44_21D_FeLim_R	Root	FeLim	21 d	Sorghum bicolor	2.830344442	73.48864646	852.331234	10.19540981	8327.976282	33331.77991	77428.37164	1422.782235	27.93572879	3334.565979	0.129134743	0.556797747	104.0653269	197.4112975	0.007538569	0.017212112	0.24968307	1.402229098	26.33305811	0.00686657																																	
E1.0_S36_21D_ZnEx_R	Root	ZnEx	21 d	Sorghum bicolor	3.754728382	60.12391842	629.9007112	47.25626139	9820.134196	19177.86287	39219.46227	1189.649085	1446.972006	52.38010148	0.012356132	1.201349821	107.2002513	1777.953487	0.030582118	0.021599195	0.187650554	2.016897225	18.16184923	0.007044478																																	
E1.0_S51_21D_ZnEx_R	Root	ZnEx	21 d	Sorghum bicolor	2.702859407	45.64322867	716.0789712	11.02533187	9758.50177	22439.53894	54689.64366	1102.166029	919.2981234	54.31550092	0.012784037	0.174049901	104.694447	4401.375184	0.00648074	0.005576199	0.187486518	1.591621067	21.36881522	0.004998259																																	
E1.0_S70_21D_ZnEx_R	Root	ZnEx	21 d	Sorghum bicolor	3.690427808	42.62358631	765.2349883	6.873485946	12225.83299	28112.54541	65325.25766	887.9534206	817.8488686	61.19194614	0.010121584	0.211520996	134.9459222	2956.44325	0.010994822	0.024424695	0.164468945	1.265496688	37.02718642	0.006329144																																	
E1.0_S1_21D_ZnLim_R	Root	ZnLim	21 d	Sorghum bicolor	2.688270838	63.32665889	728.9855179	7.622066312	5699.553521	21292.09855	53535.20134	2151.002936	114.0921023	2784.544465	0.070649523	0.231203146	48.97670626	197.2739638	0.012436824	0.021370328	0.209316982	1.55083948	22.46578191	0.008640144																																	
E1.0_S37_21D_ZnLim_R	Root	ZnLim	21 d	Sorghum bicolor	4.158822043	34.78884416	717.1530152	7.263599311	9764.98974	29976.70952	63261.54108	1325.408062	159.8361383	1766.058354	0.069601503	0.199409845	65.64606086	69.00264783	0.007504559	0.019776142	0.187139618	1.20434221	45.43274721	0.016661364																																	
E1.0_S32_21D_ZnLim_R	Root	ZnLim	21 d	Sorghum bicolor	2.806625851	29.45960148	633.2026968	3.906096026	4177.460123	19834.04187	62321.13794	1088.139526	65.97479672	1374.607605	0.027747992	0.090280918	17.65524696	45.48114864	0.006702578	0.013729112	0.20642115	1.101962863	16.82406246	0.004856031																																	
